database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	iBAT ZT_00 rep1	iBAT ZT_00 rep2	iBAT ZT_00 rep3	iBAT ZT_00 rep4	iBAT ZT_03 rep1	iBAT ZT_03 rep2	iBAT ZT_03 rep3	iBAT ZT_03 rep4	iBAT ZT_06 rep1	iBAT ZT_06 rep2	iBAT ZT_06 rep3	iBAT ZT_06 rep4	iBAT ZT_09 rep1	iBAT ZT_09 rep2	iBAT ZT_09 rep3	iBAT ZT_09 rep4	iBAT ZT_12 rep1	iBAT ZT_12 rep2	iBAT ZT_12 rep3	iBAT ZT_12 rep4	iBAT ZT_15 rep1	iBAT ZT_15 rep2	iBAT ZT_15 rep3	iBAT ZT_15 rep4	iBAT ZT_18 rep1	iBAT ZT_18 rep2	iBAT ZT_18 rep3	iBAT ZT_18 rep4	iBAT ZT_21 rep1	iBAT ZT_21 rep2	iBAT ZT_21 rep3	iBAT ZT_21 rep4
	C21H41O5N1			AC-OH(14:0)	388.3053	[M+H]+															0.854195		2.70317	0.365841	1.27603	1.73562	0.540003	0.61474	0.615561	1.94792	1.91628	1.48083	2.25265	2.8758	1.68445	2.5543	6.1981	3.86459	7.03757	9.88046	1.84589	7.04633	2.69296	0.887816	1.1991	6.03165	1.46375	1.3341	3.45446	1.25506	22.8948	7.66434
	C21H39O5N1			AC-OH(14:1)	386.2897	[M+H]+															0.2524		0.268065		0.766169	1.15055	0.344993	0.373593	0.418304	0.713601	0.0812518	0.303994	0.702888	1.75486	0.730317	0.898588	1.57206	2.29846	2.72244	4.18525	0.29261	2.43736			0.0632982	1.07504	0.605809		1.52719	0.598594	5.33798	3.82992
	C21H37O5N1			AC-OH(14:2)	384.274	[M+H]+															2.56721	6.32325	2.62869	1.55545	8.91892	2.05211	0.863928	1.73745	1.54513	3.21064	1.10444	3.37253	4.65479	4.71341	1.35119	6.38903	4.66025	9.65802	10.962	2.91552	3.51099	13.803	13.3883	7.24057	1.29783	5.93841	8.43872	2.36634	5.19022	11.5291	6.80498	3.14787
	C22H43O5N1			AC-OH(15:0)	402.3211	[M+H]+															1.93932	2.46395	2.20286	2.38408	2.04766	3.34762	0.800501	0.396448	1.70629	1.84481	1.99834	1.2876	4.58242	3.27471	1.28587	1.94457	1.88067	2.76741	2.41165	1.8031	4.51052	4.01675	3.1047	2.31506	1.34896	1.48839	2.0306	1.97997	3.63489	3.16743	2.31144	1.8135
	C22H41O5N1			AC-OH(15:1)	400.3054	[M+H]+															8.18048	10.6437	6.46592	4.36221	9.0873	5.50755	1.00686	3.9325	4.9443	7.54233	2.36996	5.17179	8.33071	13.8168	2.20147	10.5257	9.65497	12.994	10.3384	7.16721	9.88287	14.4713	11.1	11.3011	2.77666	4.42048	6.43731	6.15765	7.02077	12.2189	10.1246	7.64724
	C22H39O5N1			AC-OH(15:2)	398.2898	[M+H]+															10.5738	12.4502	6.63679	5.98819	15.5147	8.6449	0.978505	4.80733	6.75265	13.1337	7.04913	11.0202	15.3169	18.2542	4.02204	19.6091	11.1033	22.1675	24.891	7.41035	13.1217	36.8063	27.2315	16.9759	3.45609	7.77497	14.5395	7.14586	16.6008	24.6151	22.5192	12.0778
	C23H45O5N1			AC-OH(16:0)	416.3373	[M+H]+															3.79305	2.71452	5.67015	1.50516	6.2901	4.44321	3.48709	3.07781	2.83311	4.51356	4.06077	3.74463	4.75573	6.5683	4.37469	7.4796	13.7321	9.73725	20.3474	20.0274	3.95332	18.8963	10.3293	3.21615	1.82874	10.5739	5.04434	4.25877	7.74211	6.74227	88.2135	15.4633
	C23H43O5N1			AC-OH(16:1)	414.3216	[M+H]+															2.36557	0.705291	1.42529	0.731304	4.23317	3.05602	2.42203	1.11554	1.472	2.87736	3.23098	2.10908	3.52204	4.67051	2.73848	5.0189	5.54648	6.89932	8.5231	13.8756	1.39381	8.78438	2.23775	1.41362	0.902687	6.46274	1.58843	0.962477	6.20342	2.06473	29.9344	16.7571
	C23H41O5N1			AC-OH(16:2)	412.3059	[M+H]+															0.280625	0.112809	0.495559	0.315582	0.84679	0.952567	0.545993	0.141466	0.235831	0.693759	0.345163	0.650934	0.850514	1.6093	0.370999	0.712035	1.4173	1.47665	3.94299	3.21123	0.288455	3.29462	1.32193	0.507712	0.148877	0.996995	0.141453	0.458466	2.35138	0.492192	5.06314	2.23144
	C23H39O5N1			AC-OH(16:3)	410.2898	[M+H]+															2.78522	2.7922	1.29485	1.80132	3.17617	1.85976	0.4412	1.48129	1.98325	2.42632	1.10479	2.7027	3.83757	4.42638	1.33331	1.38328	3.55042	4.72412	4.72795	2.87709	2.79194	6.26398	3.76775	2.1975	1.02137	1.89068	2.16359	1.80755	3.5034	4.33289	4.55188	2.06653
	C24H47O5N1			AC-OH(17:0)	430.3534	[M+H]+															0.116426	0.191228	0.136363	0.0730619	0.0926233	0.106534	0.0365153	0.0913636	0.134299	0.15872	0.126588	0.0830953	0.10654	0.148137	0.0263011	0.176214	0.282732	0.222169	0.497255	0.312588	0.234905	0.466629	0.382993	0.296454	0.0747351	0.151391	0.14429	0.0925559	0.262674	0.0982086	0.993873	0.0833018
	C24H43O5N1			AC-OH(17:2)	426.3211	[M+H]+															1.12352	3.19513	1.19948	1.92011	3.43141	0.497754	0.30528	0.656891	1.82914	5.75951	1.87353	2.77087	3.24734	4.15504	1.67749	3.00193	3.0984	4.80712	3.92486	4.87514	3.02065	5.82925	5.68618	4.25518	0.394645	1.15191	3.44296	2.93277	2.58195	4.24646	4.32594	2.31255
	C25H49O5N1			AC-OH(18:0)	444.3689	[M+H]+															1.39942	4.74836	7.68171	0.866112	4.72038	2.81773	3.68527	1.73309	1.22518	1.60635	1.52121	1.42671	2.57497	3.95593	2.69672	4.06531	10.7132	3.18958	16.4936	8.75851	4.42196	14.0304	15.3953	2.10919	1.54816	4.44118	16.7899	7.68354	16.1083	5.12858	43.5326	3.81633
	C25H47O5N1			AC-OH(18:1)	442.3532	[M+H]+															9.42242	1.19139	6.2201	2.06097	9.73333	8.20299	4.93186	2.69379	5.95548	9.2026	10.1907	6.15013	13.1043	15.6536	10.0492	22.1055	15.2218	23.5376	38.1197	48.305	4.5086	47.8246	7.09539	4.50211	1.40351	14.7132	3.9873	2.60105	12.9325	6.43302	118.129	48.0407
	C25H45O5N1			AC-OH(18:2)	440.3377	[M+H]+															7.04639	1.52214	3.26678	1.80711	4.97161	3.73048	1.8353	2.06231	5.73492	4.78547	7.04382	3.94108	7.22609	6.13511	7.11176	11.5701	8.13863	9.63195	14.3276	12.2041	2.23446	10.9791	4.4061	2.19197	0.91128	3.99604	3.49756	1.74062	8.50824	4.75049	29.2581	7.79761
	C25H43O5N1			AC-OH(18:3)	438.3213	[M+H]+															0.817566	0.393628	0.754115	0.505103	0.934799	0.531819	0.418011	0.10815	0.31225	0.430629	0.460221	0.765738	0.539791	0.559749	0.427009	0.980939	0.811878	1.15762	0.901156	0.809691	0.399847	1.6185	1.4448	1.26226	0.347448	0.223416	0.662862	0.227479	0.712632	1.17902	1.17553	0.558774
	C25H41O5N1			AC-OH(18:4)	436.3055	[M+H]+															0.294372	0.351248	0.108995	0.226227	0.563098	0.322839	0.0800987	0.155632	0.284469	0.466001	0.212397	0.484298	0.247273	0.262573	0.218273	0.52381	0.206517	0.34662	0.393727	0.551747	0.308949	0.794312	0.450739	0.562343	0.0843973	0.28718	0.237794	0.17541	0.621274	0.710077	0.368181	0.382692
	C26H51O5N1			AC-OH(19:0)	458.384	[M+H]+															0.441155	0.449377	0.37006	0.212503	0.952567	0.301929	0.511118	0.374445	0.282248	0.412754	0.186426	0.616136	0.425477	0.388779	0.272599	0.445796	0.305792	0.813233	1.17116	0.494	0.51211	0.757425	0.954678	0.452921	0.247592	0.297447	0.317703	0.36416	0.582232	0.468235	0.841783	0.377135
	C26H49O5N1			AC-OH(19:1)	456.368	[M+H]+															1.40212	1.93991	2.20846	0.47313	1.14451	1.28293	0.337266	1.39502	0.564436	0.711004	4.57898	0.453854	0.903826	4.12859	0.612642	2.69777	1.19434	0.870633	1.19578	2.05464	1.12293	4.68406	1.75228	1.29176	0.2977	3.06768	1.68235	1.16403	3.3091	1.77067	2.81492	2.22876
	C26H47O5N1			AC-OH(19:2)	454.3522	[M+H]+															2.50594	0.970505	1.52085	0.307777	0.725073	1.26313	0.068813	0.904099	0.738968	0.874525	0.334373	0.784024	1.13041	0.894939	0.816927	0.961392	0.795064	0.760029	0.808512	1.47092	1.05677	1.20998	1.28587	1.39245	0.475044	0.264472	0.60747	0.637383	0.551493	1.34642	0.8161	1.01147
	C26H43O5N1			AC-OH(19:4)	450.3213	[M+H]+															0.716014	0.510171	0.38182	0.500759	0.703424	0.32708	0.0781021	0.329247	0.454485	0.656673	0.424872	0.642811	0.657956	1.12917	0.0797397	0.820597	0.438066	0.747681	1.17077	0.394999	0.462109	1.13527	1.14054	0.639503	0.221832	0.347502	0.560054	0.288019	0.479643	0.549253	0.749429	0.469615
	C27H51O5N1			AC-OH(20:1)	470.3838	[M+H]+															1.32894	0.99105	7.62575	0.595878	2.45384	1.3751	1.52302	2.94564	0.509277	1.12691	1.76523	1.2574	2.53761	3.05373	3.88973	5.34993	13.002	3.73412	12.8118	10.9095	6.10957	35.556	14.5411	1.96755	1.43648	4.21765	2.86595	2.89803	2.41224	6.02592	75.1711	5.54919
	C27H49O5N1			AC-OH(20:2)	468.3683	[M+H]+															0.0731018	0.0239133	0.993882	0.0649664	1.06541	0.506027	0.477511	0.187455		0.0455646	0.165878	0.139237	0.361544	0.141504	0.0870818	0.616918	1.3566	0.974462	2.80504	1.79481	0.672824	5.26812	1.59239		0.0766194	0.697465	0.389166	0.0934634	1.3019	0.675976	11.6827	0.61321
	C27H45O5N1			AC-OH(20:4)	464.3369	[M+H]+															1.10612	0.636063	0.617992	0.493081	0.946007	0.445717	0.406267	0.408622	1.0665	0.799518	1.11423	0.768685	1.25814	1.00435	1.03009	1.50048	1.05407	1.313	1.4742	1.54321	0.730716	2.21766	1.08911	0.734076	0.231872	0.542919	0.563873	0.448609	0.531063	1.12034	1.60185	0.81961
	C27H43O5N1			AC-OH(20:5)	462.3212	[M+H]+															0.225649	0.217798	0.191952	0.201327	0.190796	0.18052	0.0371331	0.12765	0.0804086	0.216842	0.111615	0.24512	0.211357	0.505942	0.245693	0.354269	0.262414	0.731689	0.63483	0.221776	0.449787	0.974481	0.825554	0.247611	0.0769884	0.179803	0.493122	0.168581	0.431047	0.456858	0.102308	0.251256
	C28H55O5N1			AC-OH(21:0)	486.4151	[M+H]+															0.24218	0.249153	0.192697	0.193956	0.181	0.292719	0.216807	0.371091	0.198304	0.105592	0.151008	0.222423	0.210634	0.230498	0.189892	0.453518	0.0942606	0.182616	0.180123	0.149347	0.221209	0.164959	0.321656	0.181744	0.274314	0.127637	0.104015	0.181232	0.119687	0.159236	0.170849	0.217896
	C28H53O5N1			AC-OH(21:1)	484.3992	[M+H]+															0.611375	0.240157	1.12128	0.18128	0.663113	0.405953	0.130881	0.712574	0.62046	0.715996	0.556642	0.6955	0.755587	0.720919	0.941264	0.646921	0.38206	0.559872	0.523783	0.931284	0.92224	1.08578	1.39072	0.849146	0.197835	0.506907	0.414289	0.713869	0.429537	0.475031	0.756064	0.753685
	C29H57O5N1			AC-OH(22:0)	500.4308	[M+H]+															0.403349	0.782249	0.425501	0.389408	0.48783	0.589391	0.508679	0.861135	0.333273	0.353043	0.461601	0.36339	0.77535	0.566822	0.485416	0.56744	0.245063	0.275918	0.379769	0.646264	0.872831	0.407812	0.843458	0.764796	0.668341	0.222762	0.302917	0.709366	0.269024	0.850122	0.382804	0.634795
	C29H55O5N1			AC-OH(22:1)	498.4148	[M+H]+															1.34648	0.530435	1.77545	0.70637	0.687972	0.700123	1.16053	1.06111	0.594785	0.727079	0.688656	0.369567	1.05772	1.07937	1.13657	2.32655	1.62422	0.925265	1.72373	1.90379	2.87617	9.47812	6.89993	0.685611	0.39827	0.42548	1.71773	1.79996	0.934371	2.11323	7.43218	1.60304
	C29H53O5N1			AC-OH(22:2)	496.3992	[M+H]+															1.50911	0.585192	2.40433	0.411392	1.5487	1.24479	0.309754	0.846907	0.514043	1.11229	0.444071	1.04271	1.2202	1.15773	1.27106	2.35162	1.45892	1.31718	2.95502	1.84867	1.76656	8.619	4.96496	1.1769	0.448057	0.592938	1.5156	0.725534	0.909648	1.97629	5.49612	2.25899
	C31H61O5N1			AC-OH(24:0)	528.4618	[M+H]+															0.405376	0.236062	0.575005	0.304988	0.232188	0.361445	0.904262	0.536257	0.254814	0.253235	0.291263	0.260703	0.501598	0.366995	0.16816	0.242468	0.311153	0.370102	0.498809	0.268761	0.288347	0.548444	0.287504	0.52073	0.28006	0.238848	0.270125	0.464083	0.334704	0.228642	0.289762	0.643851
	C31H59O5N1			AC-OH(24:1)	526.4462	[M+H]+															0.664205	0.236039	0.625548	0.304995	0.518294	0.334553	0.389379	0.441949	0.426176	0.430672	0.412724	0.287679	0.19775	0.441013	0.450495	0.435263	0.209936	0.336913	0.180082	0.550437	0.442599	0.776033	0.435648	0.56376	0.0972875	0.180738	0.377784	0.373255	0.101113	0.473474	0.572497	0.587804
	C73H134O17P2			CL(64:4)	1343.9032	[M+NH4]+															4.97846	4.02981	2.37795	5.52749	5.63933	10.2608	18.1658	11.5925	4.17291	4.67478	12.9507	5.05367	4.49525	4.48052	10.3577	6.85095	9.00082	3.33446	2.72679	9.53998	6.99639	3.23023	3.75428	5.82233	2.74605	3.66798	2.65708	4.22506	2.17395	7.50274	4.73823	6.27029
	C75H142O17P2			CL(66:2)	1375.9645	[M+NH4]+															10.4914	10.8792	3.94549	19.6893	7.89889	13.5491	31.0949	11.8087	14.2863	12.92	10.4727	6.96293	8.32797	3.25368	16.5465	8.04722	11.4001	5.70078	7.5565	11.2268	8.42149	3.52979	5.0763	6.52758	8.09341	10.5828	7.59155	6.60491	12.516	5.59407	13.2936	7.68637
	C75H140O17P2			CL(66:3)	1373.9507	[M+NH4]+															25.6815	22.4558	14.7104	45.2479	22.3194	33.635	67.7181	46.9967	30.2409	23.4885	37.4569	18.7021	17.3359	11.2622	36.7578	13.8501	31.7507	16.3988	13.8742	31.4379	21.9871	7.62551	12.6934	18.5638	16.8524	19.3115	19.9305	17.25	22.9138	15.0273	26.4406	22.1143
	C75H138O17P2			CL(66:4)	1371.935	[M+NH4]+															28.7584	21.0398	14.2073	39.4719	26.1342	42.3111	78.2032	47.0765	26.7187	27.0659	51.6225	24.0278	21.9212	16.3456	42.4455	22.3302	39.5429	18.2522	17.6586	42.5017	26.6545	9.27423	15.8692	22.2145	15.0102	18.1855	21.9729	20.0059	18.6829	24.5698	28.429	25.7263
	C75H136O17P2			CL(66:5)	1369.9191	[M+NH4]+															19.6875	15.1093	11.3813	23.2181	19.3422	30.9215	61.6335	38.4412	16.8745	16.5431	42.6023	18.2337	16.6363	13.7781	36.0241	23.3582	31.9296	13.1028	12.7418	41.6304	22.1433	13.7556	12.2855	14.3422	11.3173	13.0789	11.8417	17.2199	8.74281	21.0883	18.5782	21.0733
	C77H146O17P2			CL(68:2)	1423.0358	[M+NH4]+															37.7195	40.5505	19.649	56.5299	26.0625	24.9926	44.5171	40.4669	43.1515	35.2365	31.3568	23.6425	28.0607	17.8075	33.3938	21.7843	33.2225	26.5912	31.3949	31.7358	26.0145	10.5388	19.5048	25.9259	23.4232	22.7291	30.0334	20.1828	46.5859	17.8967	45.9392	23.8451
	C77H144O17P2			CL(68:3)	1401.9813	[M+NH4]+															79.9827	66.9973	30.4301	119.193	47.6455	49.2219	98.4049	66.1881	101.71	53.3273	75.4296	40.4591	42.65	31.182	76.0702	40.2185	61.1583	41.9565	54.4163	62.7598	45.4329	17.2807	32.0939	35.8828	35.6959	41.6942	66.466	27.8713	65.243	25.6319	72.4939	40.115
	C77H142O17P2			CL(68:4)	1399.9661	[M+NH4]+															108.041	80.7451	44.5442	143.274	68.036	93.8323	168.182	109.228	124.306	96.334	119.635	64.7193	72.2152	43.9074	107.898	57.5375	98.0349	55.7396	74.1446	111.993	63.4919	28.6078	44.472	52.9824	49.0132	55.0674	80.8244	49.0333	73.6026	46.2715	99.1048	66.6342
	C77H140O17P2			CL(68:5)	1397.9506	[M+NH4]+															88.0093	60.5074	42.66	117.19	68.0638	105.763	217.94	126.445	86.3345	77.9784	138.119	61.437	67.3827	44.8329	130.07	69.2923	107.965	47.3012	60.1049	138.711	77.1639	36.4448	44.0097	52.6685	47.7339	51.5628	63.371	53.0963	55.4951	57.1164	85.1243	79.4585
	C77H138O17P2			CL(68:6)	1395.9345	[M+NH4]+															61.5548	42.5925	37.6391	67.7753	54.458	84.4085	164.193	96.2732	53.4569	56.7764	121.983	52.5654	55.085	40.9397	111.937	63.1186	91.862	41.4088	45.795	121.534	63.6586	37.5819	36.7144	40.823	32.9685	40.6286	45.2561	44.8078	32.1577	53.2853	59.0919	59.8285
	C77H136O17P2			CL(68:7)	1393.9186	[M+NH4]+															7.51347	4.08403	4.93585	7.10317	6.60407	8.73374	17.5615	9.23276	6.91669	6.77918	15.0436	6.48054	6.79216	4.80534	12.9666	8.38495	8.82743	5.08591	7.35298	12.9384	5.96841	2.91258	3.40604	3.80243	2.70063	3.57055	5.56188	3.20213	2.51496	5.18018	6.77845	6.59785
	C79H148O17P2			CL(70:3)	1449.0513	[M+NH4]+															32.291	27.609	14.5106	38.0455	19.0462	22.6494	35.1562	24.5866	31.3025	27.7364	23.7544	15.0443	18.8911	12.821	23.4261	17.4855	21.6735	17.6961	20.9355	17.6586	17.8398	9.92586	13.2522	19.6708	13.6172	14.9419	22.9348	12.6693	27.9526	14.8838	27.9197	19.8295
	C79H146O17P2			CL(70:4)	1427.9958	[M+NH4]+															69.1682	55.4417	18.8134	92.1706	33.0196	46.4036	74.2224	51.7006	62.6095	58.0624	75.3835	41.2736	29.4379	29.5558	35.192	39.5377	59.9733	37.7763	26.1478	11.4858	36.5317	18.713	32.4802	33.5078	22.3938	35.4473	49.6005	25.0642	46.9364	31.2961	62.9517	28.6406
	C79H144O17P2			CL(70:5)	1425.9818	[M+NH4]+															160.889	113.294	64.153	204.744	94.7289	126.546	265.061	131.496	177.746	137.163	185.919	94.6686	118.523	74.5699	187.604	97.2335	152.561	84.9558	123.517	179.899	110.602	62.6115	53.7641	84.736	52.4105	76.6122	131.861	77.549	112.325	77.0351	143.075	98.4798
	C79H142O17P2			CL(70:6)	1423.9668	[M+NH4]+															239.952	157.686	105.293	274.436	161.255	213.759	429.408	231.978	242.721	209.34	329.436	153.445	192.936	117.598	313.637	172.474	259.45	138.859	178.093	332.35	166.842	96.9495	111.083	128.812	95.5567	120.694	175.378	120.747	133.373	129.034	217.64	160.22
	C79H140O17P2			CL(70:7)	1421.951	[M+NH4]+															172.123	107.1	83.149	172.563	124.663	169.233	308.881	178.728	162.264	147.655	284.214	131.281	161.034	98.9525	263.159	155.483	209.118	117.134	135.834	290.102	133.115	87.9425	82.3469	92.4921	64.8164	98.4263	123.393	91.9475	88.7524	99.2119	168.706	114.554
	C79H138O17P2			CL(70:8)	1419.9352	[M+NH4]+															11.2843	7.0246	5.92787	13.5976	7.39977	13.742	32.3755	17.0212	10.4727	12.1133	20.1956	10.3879	10.8404	4.32258	20.3977	8.52236	15.6064	5.71923	7.72572	21.3816	8.28558	3.5279	3.38059	4.46795	5.18348	7.50098	7.86059	7.08121	6.13412	6.14057	10.2025	9.82948
	C81H150O17P2			CL(72:4)	1475.0662	[M+NH4]+															18.7837	16.3401	8.1445	15.6489	10.1747	11.091	15.7106	6.34615	11.8588	15.2485	14.5669	9.34354	11.5708	7.81955	10.0984	9.66041	7.52889	11.4822	18.9387	9.46745	8.6788	10.8454	9.15719	12.1975	4.56386	5.30141	12.4065	11.1985	13.4442	9.0656	12.6539	9.28203
	C81H148O17P2			CL(72:5)	1473.0515	[M+NH4]+															89.0512	66.6294	37.1719	93.708	52.5308	52.7165	89.8327	58.7393	69.09	61.2308	79.6183	48.988	58.2065	39.844	65.717	57.2461	56.6208	53.8473	67.9746	67.4008	54.0782	44.1671	43.2522	56.0347	27.324	30.5501	56.9155	45.6403	56.7316	38.2029	75.7521	47.7558
	C81H146O17P2			CL(72:6)	1451.9951	[M+NH4]+															197.818	129.468	76.7205	201.531	110.319	137.469	237.854	119.396	189.718	137.158	238.807	113.447	152.172	84.4209	202.924	141.081	153.191	123.819	164.581	198.075	122.534	88.9876	94.9885	98.6852	52.7677	79.6051	136.004	83.7078	95.1078	90.464	165.205	102.92
	C81H144O17P2			CL(72:7)	1449.9817	[M+NH4]+															408.561	258.3	147.8	358.783	228.709	256.406	419.954	232.712	391.694	303.871	562.563	251.96	382.397	196.493	476.336	313.48	326.345	287.596	364.481	485.295	236.516	175.855	186.309	189.142	92.4205	178.517	258.666	154.381	194.508	171.708	356.913	182.655
	C81H142O17P2			CL(72:8)	1447.9665	[M+NH4]+															384.189	240.348	142.963	291.756	225.366	237.084	329.149	205.312	357.328	286.434	585.773	266.079	399.143	210.511	466.987	323.977	304.144	325.255	364.808	481.934	238.448	177.809	180.108	182.216	74.7132	175.467	219.818	130.611	167.781	168.772	325.031	154.622
	C81H140O17P2			CL(72:9)	1445.9511	[M+NH4]+															29.9848	16.5753	12.3886	27.544	16.1145	24.8934	47.1018	24.9063	33.3499	26.7588	42.7157	23.5754	29.336	12.1502	41.8002	19.5058	28.3199	17.3509	25.6246	42.3198	14.808	8.36604	8.34396	10.1558	10.0117	12.4387	19.65	11.7719	13.2571	11.4817	24.0157	17.8628
	C83H148O17P2			CL(74:7)	1478.0092	[M+NH4]+															12.5036	7.03256	4.69345	9.27163	7.08253	5.30304	14.6454	5.98537	10.5951	8.04651	12.4486	5.61117	8.56336	5.69641	11.5831	9.2445	6.49744	7.79057	10.8196	15.0445	6.22392	4.80938	4.68758	4.58844	1.83821	4.49018	5.46814	4.02388	7.08336	4.25041	7.84994	4.27563
	C83H146O17P2			CL(74:8)	1475.997	[M+NH4]+															24.7498	14.4272	10.2956	22.1371	16.3184	17.855	30.506	17.3637	20.5573	15.8965	36.1501	13.0162	21.0909	11.608	28.2968	21.1574	16.0553	15.5443	20.0877	27.7046	14.0783	10.6229	11.3498	12.644	6.51498	7.83726	12.5351	8.03058	13.5953	8.47437	16.3937	9.18304
	C83H144O17P2			CL(74:9)	1473.9826	[M+NH4]+															31.4663	17.0703	12.2214	27.6552	18.1684	23.5474	44.4134	23.1615	28.8964	21.3945	55.1556	20.2913	29.4287	12.8384	39.8936	24.8249	23.6602	21.472	26.6387	48.0305	18.889	13.2106	12.181	13.5564	7.86653	10.141	15.1653	8.16584	11.3606	12.8545	26.3899	16.1965
	C57H108O16P2			MLCL(48:2)	1109.7058	[M+NH4]+															15.0672	12.3103	6.74991	18.2145	11.2208	13.1062	20.8339	14.6934	12.4885	13.0299	24.3085	13.1406	9.21417	6.58276	19.0591	13.3974	11.9443	10.086	11.5089	16.4801	14.1098	7.27197	8.39781	16.1628	3.63436	7.33961	9.028	5.638	7.70736	10.6318	10.2183	15.019
	C57H106O16P2			MLCL(48:3)	1107.6897	[M+NH4]+															21.185	12.5965	9.63539	22.4722	15.5695	28.5387	38.7778	27.9072	16.2728	17.7448	35.8319	18.7253	14.7338	14.8538	32.9491	25.0886	19.3296	14.9051	11.4177	31.6734	25.7953	16.9859	13.5273	22.9189	6.10883	11.094	10.0526	13.4245	8.84517	19.2206	19.9993	26.564
	C59H114O16P2			MLCL(50:1)	1139.7528	[M+NH4]+															5.59096	7.39717	1.29243	9.03005	2.3438	3.58799	3.16036	3.9729	6.29935	5.11103	5.186	2.7465	2.94514	1.12114	7.2437	3.17003	0.847211	5.50648	6.00238	3.27407	2.1245	0.317066	1.41765	2.87135	1.10503	2.40433	3.67489	0.679016	4.75715	0.65115	6.34566	2.87668
	C59H112O16P2			MLCL(50:2)	1137.7376	[M+NH4]+															45.3941	33.456	15.3555	62.7057	26.3306	30.1236	46.1294	31.5409	45.367	43.5115	37.9098	27.295	27.0677	16.3926	43.0207	23.1007	24.5619	28.0013	29.0301	35.673	30.5077	12.0715	21.4666	32.0068	11.8997	21.1966	25.3602	16.1926	31.6352	17.3612	35.3628	27.3788
	C59H110O16P2			MLCL(50:3)	1135.7219	[M+NH4]+															93.3638	62.838	36.2108	120.992	60.6936	92.8891	137.323	90.2855	82.8424	75.7577	118.217	66.3272	57.8381	45.5588	106.648	68.6138	69.6766	51.8916	58.6268	101.193	88.7633	40.5837	52.9138	78.6343	26.3074	47.8897	47.773	46.493	55.5481	59.6853	76.9758	86.2203
	C59H108O16P2			MLCL(50:4)	1133.7052	[M+NH4]+															115.076	74.6502	52.4354	119.223	75.3094	115.208	188.195	110.98	94.0801	87.3008	181.51	88.7102	80.959	63.6426	162.153	115.134	101.727	76.6721	87.2725	136.522	118.407	76.2415	69.6756	98.3878	30.3387	55.3088	61.4204	60.4242	52.3341	81.7546	97.8298	101.83
	C59H106O16P2			MLCL(50:5)	1131.6893	[M+NH4]+															16.5734	11.9002	5.34537	9.55603	10.7759	12.7514	15.3255	13.1791	15.6988	11.0894	23.1076	11.2866	11.7704	7.06966	19.2051	15.3022	10.7492	10.787	13.5863	16.2083	12.6854	8.7684	7.6066	9.31074	2.42194	4.12692	5.89152	3.99907	3.04297	8.75404	10.3649	9.51202
	C61H116O16P2			MLCL(52:2)	1165.7681	[M+NH4]+															24.5709	17.9507	8.40629	30.1774	12.4937	15.1029	21.3233	8.12586	29.7445	15.8936	20.8332	12.1134	14.2087	7.94065	12.2992	5.95522	10.6053	11.9167	21.2724	15.4169	13.3459	5.42967	11.4573	15.6641	4.90853	6.26801	18.1128	6.00567	19.8678	4.55274	16.9452	8.76345
	C61H114O16P2			MLCL(52:3)	1163.7522	[M+NH4]+															216.566	133.867	61.3211	220.113	89.9389	109.577	171.924	94.3448	191.171	128.787	180.341	89.5695	101.269	72.5334	160.175	103.671	92.0589	105.952	139.462	123.826	119.847	61.4999	87.0018	117.104	33.0528	71.6996	122.403	57.642	118.595	73.2212	151.273	103.05
	C61H112O16P2			MLCL(52:4)	1161.7373	[M+NH4]+															473.081	289.281	148.989	468.002	231.991	294.281	464.492	259.308	416.806	310.657	499.787	245.562	262.377	174.362	428.697	309.601	261.75	242.685	345.416	367.765	296.672	174.04	200.05	278.873	81.3462	160.96	260.258	146.138	224.667	191.288	366.78	247.097
	C61H110O16P2			MLCL(52:5)	1159.7207	[M+NH4]+															435.516	271.638	156.724	392.322	244.281	310.149	525.318	295.491	366.049	310.565	615.586	278.372	300.492	201.617	530.794	346.326	308	276.475	302.687	460.514	331.526	207.143	214.813	285.353	77.4862	181.709	228.972	159.356	194.582	206.383	362.316	253.078
	C61H108O16P2			MLCL(52:6)	1157.7048	[M+NH4]+															20.9656	15.2078	7.42122	22.3325	11.2226	20.144	36.2126	18.8103	22.7794	18.2641	25.8992	17.2175	14.2824	9.16077	28.7785	12.7483	19.1726	8.941	11.6314	24.4251	13.9897	5.55406	6.66267	10.1399	4.46736	11.0054	14.062	7.81046	9.57799	7.93515	11.1989	13.6637
	C63H118O16P2			MLCL(54:3)	1191.7834	[M+NH4]+															23.6869	11.1204	8.67999	44.0407	5.87844	9.60647	14.9212	9.33985	20.4065	16.8392	8.695	7.11706	8.22889	2.32436	11.2206	15.2956	5.96971	5.39809	15.088	8.52856	7.70486	17.9642	17.4454	21.2622	1.36461	3.27693	10.1713	6.7464	12.4417	12.3386	3.35847	11.969
